PryId,DatQltRtn,UfpRtn,CouApp,RscLvl,IndSct,OrgTyp,AppTyp,DvlTyp,DvlPlt,LngTyp,PrgLng1,FncSze,NWELL1,SmmWrkEff,PrjElpTme,MaxTeaSze,DBMS1,DvlMtd,LOC,TtlPrjCst
10676,A,A,"IFPUG 4+",1,Government,Government,"Financial transaction process/accounting",Enhancement,Multi,4GL,ABAP,249,2204,2204,15,9,DB2,,-1,-1
10684,B,B,"IFPUG 4+",1,Insurance,Insurance,Unknown,Enhancement,,3GL,PL/SQL,102,1233,1011,3,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
10685,B,A,"IFPUG 4+",1,,,,Enhancement,,4GL,Oracle,49,161,161,2,-1,,,-1,-1
10689,B,B,"IFPUG 4+",1,Insurance,Insurance,,Enhancement,,,Mixed,55,131,120,2,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
10691,B,B,"IFPUG 4+",1,,,,"New Development",Multi,3GL,Java,205,2286,2126,4,-1,,,-1,-1
10692,B,A,"IFPUG 4+",1,Communication,Telecommunications,"Customer relationship management",Enhancement,,4GL,"Amdocs framework",60,350,289,1,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
10694,B,B,"IFPUG 4+",3,Manufacturing,Manufacturing,"Geometric design",Enhancement,,3GL,C++,136,-1,883,5,-1,Oracle,,-1,-1
10696,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Billing and ERP",Enhancement,,,,120,558,512,4,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
10700,B,A,"IFPUG 4+",1,"Wholesale & Retail",Billing,Billing,Enhancement,,3GL,C++,70,1607,1607,-1,-1,,,-1,-1
10701,B,A,"IFPUG 4+",1,"Wholesale & Retail",Ordering,"Stock control & order processing",Enhancement,MF,3GL,C,161,9719,9719,-1,-1,,,-1,-1
10702,A,B,"IFPUG 4+",1,Insurance,Insurance,,Enhancement,MF,,,147,1170,1170,1,-1,,,-1,-1
10707,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Stock control & order processing",Enhancement,Multi,3GL,Java,56,1298,1064,4,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
10712,B,B,"IFPUG 4+",1,"Medical & Health Care","Medical and Health Care","not recorded",Enhancement,,,,9,1871,1871,9,30,,,-1,63529
10715,B,A,"IFPUG 4+",1,Communication,Telecommunications,"Other: Online. eSales",Enhancement,,4GL,"html / jsp",55,412,340,4,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
10720,B,B,"IFPUG 4+",1,Government,GovernmentDefence,Reporting,Enhancement,MF,3GL,COBOL,64,1058,1058,22,-1,,,-1,43739
10721,A,A,"IFPUG 4+",1,Financial,"Financial, Property & Business Services","Transaction/Production System","New Development",MF,,,168,3348,3348,26,-1,DB2,"Rapid Application Development (RAD)",-1,174096
10732,B,A,"IFPUG 4+",1,,,,Enhancement,,,,387,1235,1235,5,4,,,-1,-1
10734,B,B,"IFPUG 4+",-1,Manufacturing,Manufacturing,"Parts documentation",Enhancement,MR,3GL,Java,264,-1,2218,6,-1,Oracle,,-1,-1
10737,A,A,"IFPUG 4+",1,Communication,Communications,"Transaction/Production System",Enhancement,MR,4GL,Oracle,340,676,676,7,3,Oracle,,-1,-1
10738,B,B,"IFPUG 4+",1,Communication,Telecommunications,Integration,Enhancement,,3GL,TIBCO,172,7421,6085,4,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
10739,B,A,"IFPUG 4+",1,Communication,Telecommunications,"Online analysis and reporting",Enhancement,,,Unknown,153,4796,3952,6,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
10740,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Data Warehouse",Enhancement,Multi,3GL,Shell,58,1283,1052,5,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
10747,B,A,"IFPUG 4+",1,,,,Re-development,,,,249,2873,2873,4,-1,,,-1,-1
10750,B,B,"IFPUG 4+",1,"Medical & Health Care","Medical and Health Care","not recorded",Enhancement,,,,16,812,812,11,20,,,-1,37344
10757,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Online. eSales",Enhancement,Multi,,,76,1795,1472,9,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
10759,A,B,"IFPUG 4+",1,Government,Government,"Catalogue/register of things or eventsOnline analysis and reportingElectronic Data Interchange",Enhancement,Multi,3GL,C#,263,911,911,3,10,DB2,,-1,-1
10762,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Customer relationship management",Enhancement,Multi,3GL,Java,231,224,184,9,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
10778,B,B,"IFPUG 4+",1,Communication,Communications,"relatively complex application",Enhancement,Multi,4GL,,40,261,261,-1,-1,Interactive,"Waterfall (incl Linear Processing & SSADM)",-1,-1
10788,B,B,"IFPUG 4+",3,Manufacturing,Manufacturing,"Production programming",Enhancement,MR,3GL,"Visual Basic",156,-1,642,5,-1,,,-1,-1
10791,B,A,"IFPUG 4+",1,,,,Enhancement,,,,51,417,417,3,5,,,-1,-1
10792,B,B,"IFPUG 4+",1,"Medical & Health Care","Medical and Health Care","not recorded",Enhancement,,,,26,5230,5230,8,52,,,-1,326997
10793,B,B,"IFPUG 4+",1,,,,"New Development",PC,4GL,Oracle,534,2960,2960,5,-1,Oracle,,-1,-1
10796,B,A,"IFPUG 4+",1,,,,Enhancement,,,,100,878,878,7,-1,,,-1,-1
10802,B,B,"IFPUG 4+",1,Communication,Communications,"relatively complex application",Enhancement,Multi,4GL,,31,578,578,-1,-1,Interactive,"Waterfall (incl Linear Processing & SSADM)",-1,-1
10837,B,B,"IFPUG 4+",1,"Medical & Health Care","Medical and Health Care","not recorded",Enhancement,,,,125,16747,16747,15,163,,,-1,843607
10841,B,A,"IFPUG 4+",1,Insurance,Insurance,"Sales contact management","New Development",MF,3GL,COBOL,164,7040,5280,9,-1,IMS,"Waterfall (incl Linear Processing & SSADM)",-1,-1
10842,B,B,"IFPUG 4+",1,,,,Enhancement,MF,3GL,COBOL,12,1777,1777,4,-1,,,-1,-1
10847,A,A,"IFPUG 4+",1,Insurance,Insurance,"Transaction/Production System",Enhancement,MF,3GL,"Visual Basic",209,3532,3532,13,-1,ACCESSDB2IMS,"Joint Application Development (JAD)",-1,272334
10851,B,A,"IFPUG 4+",1,Communication,Telecommunications,"Customer relationship management",Enhancement,,,VoiceXML,104,1794,1479,3,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
10853,B,B,"IFPUG 4+",1,"Medical & Health Care","Medical and Health Care","not recorded",Enhancement,,,,27,4380,3898,15,71,,,-1,135668
10860,B,A,"IFPUG 4+",1,"Wholesale & Retail",Billing,Billing,Enhancement,,3GL,COBOL,95,3680,3680,-1,-1,DB2IMS,,-1,-1
10866,B,B,"IFPUG 4+",1,"Medical & Health Care","Medical and Health Care","not recorded",Enhancement,,,,92,7879,7879,19,85,,,-1,432043
10868,A,A,"IFPUG 4+",1,Communication,Communications,"Telecom & network management",Enhancement,PC,3GL,Java,70,436,436,1,-1,Oracle,,-1,-1
10871,B,A,"IFPUG 4+",1,,,"Transaction/Production System",Enhancement,MF,3GL,COBOL,228,5876,5288,9,5,DB2,,-1,-1
10874,B,B,"IFPUG 4+",3,Manufacturing,Manufacturing,"Supporting of the commercial network",Enhancement,MR,3GL,Java,140,-1,1863,7,-1,Oracle,,-1,-1
10875,B,B,"IFPUG 4+",1,Insurance,Insurance,Unknown,Enhancement,,,,135,666,546,4,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
10877,B,A,"IFPUG 4+",1,Banking,Banking,"Personnel system",Enhancement,MF,3GL,PL/I,205,3280,3280,8,-1,IMS,"Waterfall (incl Linear Processing & SSADM)",-1,-1
10883,B,A,"IFPUG 4+",1,,,,Enhancement,,4GL,Oracle,18,268,268,2,-1,,,-1,-1
10892,B,B,"IFPUG 4+",1,,,"Transaction/Production System",Enhancement,MF,3GL,COBOL,154,1934,1934,19,2,DB2IMS,,-1,-1
10896,B,B,"IFPUG 4+",1,Insurance,Insurance,,Enhancement,,,Mixed,95,194,178,10,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
10898,A,A,"IFPUG 4+",4,Financial,"Financial, Property & Business Services","Workflow support & management","New Development",PC,3GL,C#,923,12342,16532,14,14,"MS SQL Server 2005",,139028,953766
10901,A,B,"IFPUG 4+",1,Manufacturing,Manufacturing,,"New Development",MR,4GL,Oracle,4272,17600,17600,7,-1,"Oracle 6",,-1,-1
10917,B,B,"IFPUG 4+",1,Government,GovernmentDefence,"Financial transaction process/accounting",Enhancement,MF,3GL,COBOL,36,609,609,22,-1,,,-1,27806
10919,A,A,"IFPUG 4+",1,Communication,Communications,"Transaction/Production System",Enhancement,,4GL,ADS/Online,351,1095,909,4,6,,,-1,-1
10929,B,B,"IFPUG 4+",1,"Medical & Health Care","Medical and Health Care","not recorded",Enhancement,,,,40,3567,2818,16,33,,,-1,132783
10935,A,A,"IFPUG 4+",1,Communication,Communications,"Transaction/Production System",Enhancement,MF,3GL,COBOL,2697,10957,9094,6,27,DB2,,-1,-1
10941,B,A,"IFPUG 4+",4,"Wholesale & Retail","Wholesale & Retail Trade","Management Information System",Enhancement,MF,3GL,COBOL,308,-1,6160,7,-1,Interactive,,-1,-1
10945,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Online. eSales",Enhancement,Multi,,,55,361,296,-1,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
10946,B,A,"IFPUG 4+",4,"Electronics & Computers","Computers & Software","Management Information System",Enhancement,MF,3GL,PL/I,314,-1,4340,7,9,DB2IMS,"Joint Application Development (JAD)",-1,-1
10951,B,B,"IFPUG 4+",-1,Manufacturing,Manufacturing,"Management and follow up of the parts","New Development",MF,3GL,C,417,-1,7064,26,-1,Oracle,,-1,-1
10953,B,A,"IFPUG 4+",1,Communication,Telecommunications,"Other: Online. eSales",Enhancement,,3GL,HTML,61,991,816,5,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
10954,B,B,"IFPUG 4+",1,Communication,Communications,"relatively complex application",Enhancement,MF,4GL,,34,847,847,-1,-1,Interactive,"Waterfall (incl Linear Processing & SSADM)",-1,-1
10957,B,A,"IFPUG 4+",1,Manufacturing,Manufacturing,"Sales contact management","New Development",Multi,4GL,SQL,749,4623,4623,26,-1,"SQL Server","Waterfall (incl Linear Processing & SSADM)",-1,-1
10960,B,A,"IFPUG 4+",1,Communication,Telecommunications,Other,Enhancement,,3GL,Java,107,782,645,3,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
10964,B,B,"IFPUG 4+",1,"Electronics & Computers","Computers & Software",Utility,"New Development",PC,4GL,DELPHI,16,619,619,8,1,,"Rapid Application Development (RAD)",-1,-1
10973,B,A,"IFPUG 4+",1,,,,Enhancement,,4GL,"Visual C++",538,1818,1345,6,5,,,17000,-1
10975,B,B,"IFPUG 4+",1,"Medical & Health Care","Medical and Health Care","not recorded",Enhancement,,,,7,537,478,5,22,,,-1,28498
10976,B,A,"IFPUG 4+",1,"Wholesale & Retail",Ordering,"Stock control & order processing",Enhancement,,3GL,C++,155,8385,8385,-1,-1,,,-1,-1
10980,B,B,"IFPUG 4+",1,Communication,Communications,"relatively complex application",Enhancement,Multi,4GL,,307,1596,1596,-1,-1,Interactive,"Waterfall (incl Linear Processing & SSADM)",-1,-1
10981,B,A,"IFPUG 4+",1,Financial,"Financial, Property & Business Services","Software for machine control",Enhancement,Multi,3GL,"Visual Basic",159,2076,2076,4,-1,"SQL Server 6.5","Waterfall (incl Linear Processing & SSADM)",-1,-1
10985,B,A,"IFPUG 4+",2,"Service Industry","Community Services","Management Information System","New Development",PC,4GL,CLIPPER,319,5673,6297,-1,5,CLIPPER,,-1,-1
10991,B,A,"IFPUG 4+",4,Insurance,Insurance,"Transaction/Production System","New Development",MF,3GL,"Visual Basic",272,-1,1248,7,-1,DL/1,,-1,93250
10993,B,A,"IFPUG 4+",1,,,"Transaction/Production System",Enhancement,MF,3GL,COBOL,310,5971,5374,15,4,DB2,,-1,-1
10996,B,A,"IFPUG 4+",-1,Government,Government,"Embedded software","New development",,3GL,Java,431,2143,3956,9,5,"SQL Server","Waterfall (incl Linear Processing & SSADM)",-1,-1
10997,B,A,"IFPUG 4+",1,Banking,Banking,"Transaction/Production System","New Development",MF,3GL,COBOL,200,1935,1935,7,6,IMS,,-1,-1
10998,B,A,"IFPUG 4+",1,,,,"New Development",,3GL,C,474,1644,1644,7,5,,,4000,-1
11001,A,B,"IFPUG 4+",1,Communication,Communications,"Management Information System","New Development",,4GL,SQL,282,1938,1938,3,-1,Oracle,"Joint Application Development (JAD)",-1,-1
11002,B,A,"IFPUG 4+",1,,,"Network Switch Provisioning",Enhancement,,3GL,C,55,4544,4544,-1,-1,,,-1,-1
11003,A,B,"IFPUG 4+",1,Communication,Communications,"Transaction/Production System",Enhancement,,4GL,Oracle,215,1946,1946,8,9,Oracle,,-1,-1
11009,B,A,"IFPUG 4+",1,Insurance,Insurance,"Financial transaction process/accounting",Enhancement,PC,3GL,Java,124,2800,2800,5,-1,UDB2,"Waterfall (incl Linear Processing & SSADM)",-1,-1
11012,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Customer relationship management",Enhancement,Multi,3GL,"Visual Basic",111,2023,1659,4,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
11013,A,A,"IFPUG 4+",1,Government,"Public AdministrationCommunity ServicesInsurance","Executive Information System","New Development",PC,4GL,"Lotus Notes",149,174,174,2,6,"LOTUS NOTES","Joint Application Development (JAD)Rapid Application Development (RAD)",-1,-1
11014,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Customer relationship management",Enhancement,,3GL,Java,66,967,888,2,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
11033,B,A,"IFPUG 4+",1,,,,"New Development",,3GL,PASCAL,345,1129,1129,6,2,,,6000,-1
11035,B,B,"IFPUG 4+",1,,,,"New Development",,4GL,Oracle,128,1993,1598,2,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
11044,B,A,"IFPUG 4+",1,Banking,Banking,"Management Information System",Enhancement,MF,3GL,COBOL,170,2192,1973,-1,-1,IMS,"Multifunctional Teams",-1,-1
11055,B,A,"IFPUG 4+",1,"Service Industry","Wholesale & Retail TradeTransport & Storage","Financial transaction process/accounting",Enhancement,MR,3GL,C#,81,360,360,4,3,,,-1,-1
11056,B,A,"IFPUG 4+",1,Government,"Public Administration","Transaction/Production System",Re-development,MF,4GL,,399,5900,5900,14,5,"RDMSDMS 1100",,-1,-1
11061,A,B,"IFPUG 4+",1,"Electronics & Computers","Computers & Software",,Enhancement,MR,4GL,ABAP,15,538,538,7,5,Yes,Incremental,-1,-1
11062,B,A,"IFPUG 4+",1,,,,Enhancement,,4GL,Access,30,384,384,1,-1,,,-1,-1
11065,B,B,"IFPUG 4+",1,Government,GovernmentDefence,"Financial transaction process/accounting",Enhancement,MF,3GL,COBOL,22,243,243,13,-1,,,-1,22659
11069,B,B,"IFPUG 4+",1,"Medical & Health Care","Medical and Health Care","not recorded",Enhancement,,,,106,14573,14573,21,118,,,-1,746494
11082,B,B,"IFPUG 4+",1,Communication,Communications,"relatively complex application",Enhancement,MF,3GL,,8,196,196,-1,-1,Interactive,"Waterfall (incl Linear Processing & SSADM)",-1,-1
11083,A,B,"IFPUG 4+",1,Government,Government,"Workflow support & management","New Development",Multi,4GL,ABAP,228,2877,2877,4,9,DB2,,-1,-1
11089,B,B,"IFPUG 4+",1,Insurance,Insurance,,Enhancement,,,Mixed,71,375,344,2,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
11090,A,B,"IFPUG 4+",1,Communication,CommunicationsTelecom,"Network ManagementMigration tool",Enhancement,MR,3GL,Pro*C,58,1536,1536,5,9,"Oracle 9i",,-1,-1
11091,B,A,"IFPUG 4+",1,"Wholesale & Retail",Billing,Billing,Enhancement,,3GL,COBOL,81,1941,1941,-1,-1,DB2IMS,,-1,-1
11100,B,A,"IFPUG 4+",1,Insurance,Insurance,"Financial transaction process/accounting",Enhancement,MR,3GL,Java,539,2409,2240,6,5,DB2,"Waterfall (incl Linear Processing & SSADM)",-1,-1
11101,B,A,"IFPUG 4+",1,,,,Enhancement,,4GL,"Visual C++",78,336,336,3,5,,,8200,-1
11110,B,A,"IFPUG 4+",1,,,,"New Development",,4GL,SQL,455,10670,10670,20,6,,,116000,-1
11113,B,B,"IFPUG 4+",1,Communication,Telecommunications,,Enhancement,MR,4GL,ColdFusion,579,2260,2057,8,4,"SQL Server",,-1,-1
11118,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Logistic or supply planning & control",Enhancement,Multi,3GL,Java,96,920,754,3,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
11126,B,B,"IFPUG 4+",1,"Medical & Health Care","Medical and Health Care","not recorded",Enhancement,,,,11,1253,1002,14,21,,,-1,48503
11129,B,B,"IFPUG 4+",-1,Manufacturing,Manufacturing,"After sales Follow up",Enhancement,MR,3GL,Java,341,-1,2259,6,-1,DB2,,-1,-1
11131,A,A,"IFPUG 4+",1,Government,Government,"Customer billing/relationship managementFinancial transaction process/accountingElectronic Data Interchange",Enhancement,Multi,3GL,PL/I,199,3746,3746,9,7,DB2,,-1,-1
11132,B,B,"IFPUG 4+",1,,,"Financial application area",Enhancement,Multi,3GL,Java,58,278,278,2,-1,Interactive,,-1,-1
11136,B,B,"IFPUG 4+",1,Communication,Communications,"relatively complex application",Enhancement,Multi,4GL,,397,4668,4668,-1,-1,Interactive,"Waterfall (incl Linear Processing & SSADM)",-1,-1
11139,B,A,"IFPUG 4+",1,,,,Enhancement,,3GL,COBOL,153,2611,2611,-1,-1,,,-1,-1
11143,B,B,"IFPUG 4+",3,Manufacturing,Manufacturing,"Dynamic calculation accessory drive and distribution",Enhancement,,4GL,MATLAB,68,-1,304,6,-1,MATLAB,,-1,-1
11149,B,A,"IFPUG 4+",1,Communication,Communications,"Financial transaction process/accounting",Enhancement,MR,3GL,C,407,1472,1472,2,-1,Oracle,"Waterfall (incl Linear Processing & SSADM)",-1,-1
11160,B,B,"IFPUG 4+",1,,,"Financial application area",Enhancement,Multi,3GL,Java,94,620,620,3,-1,Interactive,,-1,-1
11161,A,B,"IFPUG 4+",1,Government,Government,"Catalogue/register of things or eventsDocument managementElectronic Data Interchange",Enhancement,Multi,3GL,C#,270,3430,3430,10,5,"SQL Server",,-1,-1
11164,B,B,"IFPUG 4+",1,Manufacturing,Manufacturing,"Fault Tolerance",Enhancement,PC,3GL,"Visual Basic",107,1013,466,-1,-1,Yes,,-1,-1
11169,B,B,"IFPUG 4+",1,Government,GovernmentDefence,"Financial transaction process/accounting",Enhancement,MF,3GL,COBOL,19,419,419,22,-1,,,-1,15102
11173,B,B,"IFPUG 4+",1,Communication,Communications,"relatively complex application",Enhancement,MF,3GL,,51,385,385,-1,-1,Interactive,"Waterfall (incl Linear Processing & SSADM)",-1,-1
11175,A,A,"IFPUG 4+",1,Government,Government,"Job, case, incident, project managementOnline analysis and reporting",Enhancement,PC,3GL,"Visual Basic",161,1146,1146,5,4,ACCESS,,-1,-1
11182,B,B,"IFPUG 4+",1,Insurance,Insurance,Unknown,Enhancement,,4GL,Oracle,58,55,45,1,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
11185,A,A,"IFPUG 4+",1,Government,Government,"Catalogue/register of things or events","New Development",Multi,3GL,C#,1337,71729,71729,38,36,"SQL Server",,-1,-1
11188,B,B,"IFPUG 4+",2,Insurance,Insurance,"Management Information System",Enhancement,,,,711,-1,18840,26,-1,,,-1,1303100
11195,B,B,"IFPUG 4+",1,Manufacturing,,,"New Development",,3GL,Java,51,818,656,1,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
11199,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Online. eSales",Enhancement,Multi,,,225,4205,3448,7,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
11202,B,A,"IFPUG 4+",1,,,"MS Business Platform",Enhancement,,3GL,C,316,35,35,-1,-1,,,-1,-1
11208,B,B,"IFPUG 4+",-1,Manufacturing,Manufacturing,"diagnostic tools",Enhancement,,3GL,SQL,81,-1,828,6,-1,Oracle,,-1,-1
11210,B,B,"IFPUG 4+",1,Insurance,Insurance,Unknown,Enhancement,,3GL,PL/SQL,146,182,149,3,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
11212,B,A,"IFPUG 4+",1,,,,Enhancement,,4GL,Oracle,61,353,353,2,-1,,,-1,-1
11214,B,B,"IFPUG 4+",1,Communication,Telecommunications,Integration,Enhancement,,3GL,TIBCO,96,1655,1357,-1,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
11217,B,B,"IFPUG 4+",1,Communication,Communications,"Transaction/Production System",Enhancement,MF,3GL,COBOL,55,1028,1028,1,-1,,,3441,156000
11222,B,A,"IFPUG 4+",1,,,,Enhancement,,4GL,SQL,116,1400,1400,5,2,,,-1,-1
11223,B,A,"IFPUG 4+",1,Communication,Telecommunications,"Customer billing",Enhancement,,3GL,PL/SQL,88,408,336,5,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
11227,A,A,"IFPUG 4+",4,Manufacturing,Manufacturing,"Transaction/Production System","New Development",MF,3GL,COBOL,53,281,296,3,5,IBM,,-1,-1
11231,B,B,"IFPUG 4+",3,Manufacturing,Manufacturing,Accounting,Enhancement,MR,4GL,ABAP,217,-1,3464,6,-1,Oracle,,-1,-1
11232,B,A,"IFPUG 4+",1,Communication,Media,"Stock control & order processing",Enhancement,Multi,,Centura,593,1376,1376,5,-1,"Oracle 8.1.6","Waterfall (incl Linear Processing & SSADM)",-1,-1
11242,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Online. eSales",Enhancement,Multi,,,67,1527,1252,5,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
11245,B,B,"IFPUG 4+",3,Manufacturing,Manufacturing,"Part management in factory","New Development",MR,3GL,Java,599,-1,10083,13,-1,Oracle,,-1,-1
11251,B,A,"IFPUG 4+",1,Government,Government,"Customer billing/relationship management","New Development",Multi,3GL,C#,733,4544,4544,13,5,DB2,,-1,-1
11252,B,B,"IFPUG 4+",1,Communication,Communications,"relatively complex application",Enhancement,Multi,4GL,,117,3107,3107,-1,-1,Interactive,"Waterfall (incl Linear Processing & SSADM)",-1,-1
11253,B,B,"IFPUG 4+",-1,Manufacturing,Manufacturing,"Capacity management",Enhancement,MR,3GL,Java,193,-1,1873,10,-1,Oracle,,-1,-1
11264,B,A,"IFPUG 4+",1,Insurance,Insurance,"Financial transaction process/accounting",Enhancement,Multi,3GL,"Visual Basic",477,10341,10341,3,-1,ISAM,"Waterfall (incl Linear Processing & SSADM)",-1,-1
11267,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Customer relationship management",Enhancement,Multi,3GL,PL/SQL,57,834,684,4,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
11273,B,A,"IFPUG 4+",4,Government,"Public Administration","Management Information System","New Development",,4GL,"Lotus Notes",106,290,350,2,2,"LOTUS NOTES",,-1,30000
11276,B,B,"IFPUG 4+",1,,,,"New Development",,3GL,Java,857,9930,7964,13,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
11278,A,A,"IFPUG 4+",1,"Service Industry","Community Services","Workflow support & managementComplex process control",Enhancement,Multi,3GL,JavaScript,89,4036,4036,5,9,DB2,"Agile Development",-1,-1
11282,B,B,"IFPUG 4+",1,"Medical & Health Care","Medical and Health Care","not recorded",Enhancement,,,,10,2170,2170,10,27,,,-1,91215
