PryId,DatQltRtn,UfpRtn,CouApp,RscLvl,IndSct,OrgTyp,AppTyp,DvlTyp,DvlPlt,LngTyp,PrgLng1,FncSze,NWELL1,SmmWrkEff,PrjElpTme,MaxTeaSze,DBMS1,DvlMtd,LOC,TtlPrjCst
10470,B,B,"IFPUG 4+",1,"Medical & Health Care","Medical and Health Care","not recorded",Enhancement,,,,116,13316,13316,11,69,,,-1,569861
10473,B,B,NESMA,1,Insurance,Insurance,"Workflow support & management",Enhancement,PC,3GL,COBOL,56,295,295,8,1,,,-1,16040
10476,B,B,NESMA,1,Government,Government,,Enhancement,,4GL,.Net,172,2717,1909,6,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
10481,B,B,"IFPUG 4+",1,"Service Industry","GovernmentCommunity Services","Catalogue/register of things or eventsCustomer billing/relationship managementElectronic Data Interchange",Enhancement,MF,3GL,PL/I,304,5377,5377,10,8,DB2,,-1,-1
10483,B,B,"IFPUG 4+",3,Manufacturing,Manufacturing,"Parts selling",Enhancement,MF,3GL,PL/I,20,-1,256,4,-1,DL/1,,-1,-1
10486,A,A,"IFPUG 4+",1,Government,Government,"Customer billing/relationship management",Enhancement,Multi,3GL,JavaScript,132,1485,1485,12,3,"MS SQL",,-1,-1
10488,B,B,NESMA,1,Communication,Communications,"Transaction/Production System",Enhancement,MF,3GL,COBOL,811,1076,1076,2,-1,,,8310,-1
10492,B,B,"IFPUG 4+",1,,,,Enhancement,MF,3GL,COBOL,5,554,554,3,-1,,,-1,-1
10494,B,B,"IFPUG 4+",1,"Medical & Health Care","Medical and Health Care","not recorded",Enhancement,,,,42,5305,4828,16,33,,,-1,248917
10496,B,B,"IFPUG 4+",1,"Medical & Health Care","Medical and Health Care","not recorded",Enhancement,,,,47,2450,2450,24,36,,,-1,104783
10500,B,A,"IFPUG 4+",4,Banking,Banking,"Transaction/Production System","New Development",MF,3GL,COBOL,42,-1,932,-1,4,DL/1,,-1,-1
10501,B,B,"IFPUG 4+",-1,Manufacturing,Manufacturing,"Factory parts follow up",Enhancement,MR,3GL,Java,578,-1,12019,12,-1,Oracle,,-1,-1
10502,B,A,"IFPUG 4+",1,,,,"New Development",,3GL,"Visual Basic",28,686,686,4,4,,,3400,-1
10503,B,B,"IFPUG 4+",1,,,,"New Development",Multi,3GL,Java,149,1492,1238,2,-1,,,-1,-1
10505,B,A,"IFPUG 4+",1,Banking,Banking,"Financial transaction process/accounting",Enhancement,MF,3GL,PL/I,24,2347,1760,3,-1,"IMS/DB,DC","Waterfall (incl Linear Processing & SSADM)",-1,-1
10510,B,A,"IFPUG 4+",4,Insurance,"Public AdministrationInsurance","Transaction/Production System","New Development",MF,3GL,COBOL,1738,-1,15142,18,-1,"ADABAS V5","Joint Application Development (JAD)",-1,784000
10512,B,B,"IFPUG 4+",3,Manufacturing,Manufacturing,"Parts selling",Enhancement,MR,3GL,PL/I,22,-1,432,3,-1,DL/1,,-1,-1
10513,B,C,"IFPUG 4+",1,Financial,"Financial, Property & Business Services","Electronic Data Interchange","New Development",MF,4GL,SQL,-1,4363,3578,-1,-1,Yes,,-1,-1
10514,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Data Warehouse",Enhancement,Multi,3GL,Shell,99,2029,1664,6,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
10515,B,B,FiSMA,1,Insurance,Insurance,,"New Development",MF,3GL,PL/I,355,2415,2415,10,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
10518,B,B,"IFPUG 4+",3,Manufacturing,Manufacturing,"Cars documentation",Enhancement,MR,3GL,Java,328,-1,3355,17,-1,Oracle,,-1,-1
10519,B,C,"IFPUG 4+",1,Financial,"Financial, Property & Business Services","Financial transaction process/accountingClient Server",Enhancement,Multi,4GL,,-1,152,152,2,-1,,,-1,-1
10521,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Stock control & order processing",Enhancement,Multi,3GL,Java,135,2424,1988,4,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
10523,B,C,"IFPUG 4+",1,Financial,"Financial, Property & Business Services","Financial transaction process/accountingClient Server",Enhancement,Multi,4GL,,-1,55,55,2,-1,,,-1,-1
10525,B,A,"IFPUG 4+",1,Banking,Banking,"Workflow support & management","New Development",Multi,4GL,"Lotus Notes",77,218,203,2,-1,Notes,"Waterfall (incl Linear Processing & SSADM)",-1,-1
10527,B,B,"IFPUG 4+",1,"Medical & Health Care","Medical and Health Care","not recorded",Enhancement,,,,6,538,490,6,12,,,-1,30456
10528,B,B,NESMA,1,Services,,Multimedia,Enhancement,,4GL,.Net,649,5973,4778,11,3,,"Agile Development",-1,396520
10531,B,B,"IFPUG 4+",1,"Medical & Health Care","Medical and Health Care","not recorded",Enhancement,,,,24,170,136,8,8,,,-1,5380
10532,B,B,FiSMA,1,Banking,Banking,,"New Development",MF,3GL,COBOL,149,1606,1140,19,-1,,,-1,-1
10537,B,C,"IFPUG 4+",1,Manufacturing,Manufacturing,"Executive Information System",Enhancement,PC,3GL,C++,-1,1197,898,-1,-1,Yes,Timeboxing,-1,-1
10540,B,A,COSMIC,-1,Insurance,Insurance,"Financial transaction process/accountingCustomer billing",Enhancement,PC,3GL,Java,5,41,32,-1,-1,,"Agile Development",-1,-1
10543,A,A,"IFPUG 4+",1,Communication,Communications,"Real-time System",Enhancement,MR,3GL,C,60,2053,1704,7,-1,Oracle,,-1,-1
10544,B,B,NESMA,1,Communication,Communications,"Transaction/Production System",Enhancement,PC,ApG,COOL:Gen,342,3359,2150,3,-1,,,19500,-1
10546,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Customer relationship management",Enhancement,,3GL,Java,86,523,480,3,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
10549,B,B,"IFPUG 4+",1,,,"Financial application area",Enhancement,Multi,4GL,,233,1817,1817,6,-1,Interactive,,-1,-1
10551,B,A,COSMIC,-1,Insurance,Insurance,"Financial transaction process/accountingCustomer billing",Enhancement,PC,3GL,Java,4,62,48,-1,-1,,"Agile Development",-1,-1
10556,B,,LOC,1,Communication,Communications,,Enhancement,MR,3GL,COBOL,-1,2170,2170,5,8,"AS/400 DBMS",,2325,-1
10557,B,A,"IFPUG 4+",1,Manufacturing,Manufacturing,"Decision Support System",Enhancement,PC,4GL,Access,62,2049,1680,-1,2,,,-1,89040
10559,B,B,"IFPUG 4+",3,Manufacturing,Manufacturing,"After sales Parts documentation",Enhancement,Multi,3GL,C++,115,-1,1414,8,-1,Oracle,,-1,-1
10560,B,B,"IFPUG 4+",3,Manufacturing,Manufacturing,"Stock factory management",Enhancement,MR,4GL,ABAP,549,-1,7930,16,-1,Oracle,,-1,-1
10561,B,,LOC,4,"Electronics & Computers","Computers & SoftwareConsumer GoodsElectronics","Operating system or software utility","New Development",PC,3GL,C++,-1,2438,2513,2,8,No,,44000,64000
10564,B,A,"IFPUG 4+",1,Insurance,Insurance,"Financial transaction process/accounting",Enhancement,MF,3GL,"Visual Basic",217,6459,6459,3,-1,DB2/400,"Waterfall (incl Linear Processing & SSADM)",-1,-1
10565,B,B,"IFPUG 4+",1,Insurance,Insurance,,Enhancement,,3GL,PL/SQL,87,251,230,1,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
10566,B,A,"IFPUG 4+",1,"Service Industry","Recreation & Personnel Services","Financial transaction process/accounting","New Development",MR,4GL,SQL,359,8580,8580,9,-1,Oracle,"Waterfall (incl Linear Processing & SSADM)",-1,-1
10568,B,B,"IFPUG 4+",1,Insurance,Insurance,Unknown,Enhancement,,3GL,COBOL,51,259,212,3,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
10570,A,A,"IFPUG 4+",2,Banking,Banking,"Management Information System","New Development",MR,3GL,C++,214,-1,2640,7,-1,SYBASE,"Multifunctional Teams",-1,204724
10572,B,B,NESMA,1,Government,Government,"Business Application",Enhancement,,4GL,Oracle,85,774,635,0,-1,,"Agile Development",-1,69850
10573,A,C,"IFPUG old",2,Insurance,Insurance,"Transaction/Production System",Enhancement,MF,3GL,COBOL,-1,-1,1680,8,-1,DB2,,-1,130200
10575,B,A,"IFPUG 4+",1,Construction,Construction,"Production management","New Development",PC,3GL,COBOL,320,1427,1327,3,-1,Oracle,"Waterfall (incl Linear Processing & SSADM)",-1,-1
10576,B,C,"IFPUG 4+",1,Utilities,"Electricity, Gas, Water","Office Information System","New Development",MF,3GL,C,-1,1113,835,-1,-1,Yes,,-1,-1
10578,B,B,"IFPUG 4+",1,Communication,Communications,"relatively complex application",Enhancement,Multi,4GL,,267,8486,8486,-1,-1,Interactive,"Waterfall (incl Linear Processing & SSADM)",-1,-1
10581,B,A,"IFPUG 4+",1,Banking,Banking,"Management Information System","New Development",MF,ApG,TELON,74,804,804,8,6,DB2IMS,,-1,-1
10587,B,A,"IFPUG 4+",1,Banking,Banking,"Transaction/Production System","New Development",MF,3GL,COBOL,324,5867,5867,12,8,IMS,,-1,-1
10590,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Customer relationship management",Enhancement,Multi,3GL,"Visual Basic",251,5349,4386,3,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
10592,B,B,"IFPUG 4+",3,Manufacturing,Manufacturing,"Track test management","New Development",MR,3GL,PHP,225,-1,1856,12,-1,MySQL,,-1,-1
10599,B,B,"IFPUG 4+",3,Manufacturing,Manufacturing,"Car selling",Enhancement,,3GL,Java,85,-1,971,6,-1,Oracle,,-1,-1
10600,B,B,NESMA,1,Government,Government,,Enhancement,,4GL,Oracle,54,608,428,1,-1,,"Agile Development",-1,-1
10602,B,A,"IFPUG 4+",1,Utilities,"Electricity, Gas, Water",Trading,"New Development",Multi,4GL,"Lotus Notes",193,1718,1718,7,-1,No,"Waterfall (incl Linear Processing & SSADM)",-1,-1
10606,B,C,"IFPUG 4+",1,,,"Financial transaction process/accounting","New Development",Multi,4GL,.Net,-1,2471,2471,7,-1,Interactive,"Waterfall (incl Linear Processing & SSADM)",-1,-1
10607,B,C,"IFPUG 4+",1,Financial,"Financial, Property & Business Services","Financial transaction process/accountingClient Server",Enhancement,Multi,4GL,,-1,330,330,2,-1,,,-1,-1
10612,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Data Warehouse",Enhancement,Multi,3GL,Shell,92,956,784,4,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
10614,B,B,FiSMA,1,Government,"Public Administration",,Enhancement,Multi,3GL,HTML,203,498,498,10,-1,,,-1,-1
10615,B,B,NESMA,1,Logistics,Logistics,,Enhancement,,4GL,.Net,5,20,14,1,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
10616,B,C,"IFPUG 4+",1,Manufacturing,Manufacturing,"Embedded system/real-time application",Enhancement,Multi,4GL,,-1,36169,36169,-1,-1,Interactive,"Waterfall (incl Linear Processing & SSADM)",-1,-1
10618,B,B,"IFPUG 4+",3,Manufacturing,Manufacturing,"Parts selling",Enhancement,MR,3GL,COBOL,62,-1,576,5,-1,Files,,-1,-1
10621,B,A,"IFPUG 4+",1,Banking,Banking,"Financial transaction process/accounting",Enhancement,MF,3GL,RPG,255,185,172,3,-1,RDB400,"Waterfall (incl Linear Processing & SSADM)",-1,-1
10625,B,,LOC,4,Communication,Telecommunications,"Web-based Application","New Development",MF,4GL,"Script Language",-1,864,1044,2,5,Oracle,,28000,-1
10629,B,B,FiSMA,1,Insurance,Insurance,,Enhancement,Multi,3GL,,133,1103,1103,7,-1,,,-1,-1
10632,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Customer relationship management",Enhancement,,,,185,1821,1672,5,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
10638,B,B,NESMA,1,Manufacturing,,"Document management",Enhancement,,3GL,Java,366,2771,2217,6,3,,"Agile Development",-1,201710
10649,B,A,"IFPUG 4+",1,,,,Enhancement,,4GL,Oracle,113,1847,1847,3,-1,,,-1,-1
10655,A,B,NESMA,1,Government,Government,,Enhancement,,4GL,.Net,16,706,705,1,-1,,"Agile Development",-1,-1
10656,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Data Warehouse",Enhancement,Multi,3GL,Shell,62,751,616,6,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
10658,B,B,"IFPUG 4+",1,Insurance,Insurance,Unknown,Enhancement,,3GL,PL/SQL,71,117,96,1,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
10659,B,B,FiSMA,1,Insurance,Insurance,,"New Development",MF,3GL,PL/I,214,2345,1665,4,-1,,,-1,-1
10660,B,B,EFP,1,Utilities,,"Report Generation",Enhancement,,4GL,Oracle,1266,6953,5562,12,4,,"Agile Development",-1,444974
10662,B,,COSMIC,1,Banking,Banking,"Financial transaction process/accounting",Enhancement,MF,3GL,COBOL,121,2955,2689,-1,-1,,,-1,-1
10663,B,A,"IFPUG 4+",1,Banking,Banking,"Financial transaction process/accounting",Enhancement,MF,3GL,PL/I,218,4997,4997,33,-1,DB2,"Waterfall (incl Linear Processing & SSADM)",-1,-1
10665,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Stock control & order processing",Enhancement,Multi,3GL,Java,96,1599,1311,6,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
10667,B,A,"IFPUG 4+",1,Communication,Telecommunications,"Customer relationship management",Enhancement,,4GL,"Amdocs framework",56,119,98,2,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
10670,B,B,"IFPUG 4+",3,Manufacturing,Manufacturing,"Manufacturing process management",Enhancement,Multi,3GL,Java,36,-1,368,3,-1,DL/1,,-1,-1
10673,B,B,FiSMA,1,Insurance,Insurance,,Enhancement,MF,3GL,PL/I,88,885,885,5,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
10675,B,B,FiSMA,1,Insurance,Insurance,,Enhancement,Multi,3GL,Java,65,664,664,5,-1,,,-1,-1
10676,A,A,"IFPUG 4+",1,Government,Government,"Financial transaction process/accounting",Enhancement,Multi,4GL,ABAP,249,2204,2204,15,9,DB2,,-1,-1
10682,B,C,"IFPUG 4+",1,Financial,"Financial, Property & Business Services","Financial transaction process/accountingClient Server",Enhancement,Multi,4GL,,-1,409,409,3,-1,,,-1,-1
10684,B,B,"IFPUG 4+",1,Insurance,Insurance,Unknown,Enhancement,,3GL,PL/SQL,102,1233,1011,3,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
10685,B,A,"IFPUG 4+",1,,,,Enhancement,,4GL,Oracle,49,161,161,2,-1,,,-1,-1
10687,A,,COSMIC,4,Communication,Media,"Extranet application",Re-development,Multi,4GL,ASP,55,675,740,5,2,Oracle,,-1,48000
10689,B,B,"IFPUG 4+",1,Insurance,Insurance,,Enhancement,,,Mixed,55,131,120,2,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
10691,B,B,"IFPUG 4+",1,,,,"New Development",Multi,3GL,Java,205,2286,2126,4,-1,,,-1,-1
10692,B,A,"IFPUG 4+",1,Communication,Telecommunications,"Customer relationship management",Enhancement,,4GL,"Amdocs framework",60,350,289,1,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
10694,B,B,"IFPUG 4+",3,Manufacturing,Manufacturing,"Geometric design",Enhancement,,3GL,C++,136,-1,883,5,-1,Oracle,,-1,-1
10695,B,A,COSMIC,-1,Insurance,Insurance,"Financial transaction process/accountingCustomer billing",Enhancement,PC,3GL,Java,180,3063,2366,-1,-1,,,-1,-1
10696,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Billing and ERP",Enhancement,,,,120,558,512,4,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
10700,B,A,"IFPUG 4+",1,"Wholesale & Retail",Billing,Billing,Enhancement,,3GL,C++,70,1607,1607,-1,-1,,,-1,-1
10701,B,A,"IFPUG 4+",1,"Wholesale & Retail",Ordering,"Stock control & order processing",Enhancement,MF,3GL,C,161,9719,9719,-1,-1,,,-1,-1
10702,A,B,"IFPUG 4+",1,Insurance,Insurance,,Enhancement,MF,,,147,1170,1170,1,-1,,,-1,-1
10707,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Stock control & order processing",Enhancement,Multi,3GL,Java,56,1298,1064,4,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
10712,B,B,"IFPUG 4+",1,"Medical & Health Care","Medical and Health Care","not recorded",Enhancement,,,,9,1871,1871,9,30,,,-1,63529
10715,B,A,"IFPUG 4+",1,Communication,Telecommunications,"Other: Online. eSales",Enhancement,,4GL,"html / jsp",55,412,340,4,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
10717,B,B,COSMIC,1,,,,Enhancement,,,SOA,112,183,145,23,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
10719,B,C,"IFPUG 4+",1,Construction,Construction,"Management Information System","New Development",PC,4GL,PowerBuilder,-1,1223,917,-1,-1,SYBASE,,-1,-1
10720,B,B,"IFPUG 4+",1,Government,GovernmentDefence,Reporting,Enhancement,MF,3GL,COBOL,64,1058,1058,22,-1,,,-1,43739
10721,A,A,"IFPUG 4+",1,Financial,"Financial, Property & Business Services","Transaction/Production System","New Development",MF,,,168,3348,3348,26,-1,DB2,"Rapid Application Development (RAD)",-1,174096
10727,B,B,FiSMA,1,Government,"Public Administration",,Enhancement,Multi,3GL,C,21,292,292,13,-1,,,-1,-1
10728,B,B,NESMA,1,Communication,Communications,"Transaction/Production System",Enhancement,MF,3GL,COBOL,171,2779,2779,4,-1,,,6099,-1
10732,B,A,"IFPUG 4+",1,,,,Enhancement,,,,387,1235,1235,5,4,,,-1,-1
10733,A,,COSMIC,1,Banking,Banking,"Financial transaction process/accounting","New Development",Multi,3GL,Java,270,5646,4517,9,17,,,-1,-1
10734,B,B,"IFPUG 4+",-1,Manufacturing,Manufacturing,"Parts documentation",Enhancement,MR,3GL,Java,264,-1,2218,6,-1,Oracle,,-1,-1
10736,B,,COSMIC,1,Insurance,Insurance,"Online analysis and reporting",Enhancement,MF,3GL,COBOL,11,40,40,1,2,DB2,,-1,-1
10737,A,A,"IFPUG 4+",1,Communication,Communications,"Transaction/Production System",Enhancement,MR,4GL,Oracle,340,676,676,7,3,Oracle,,-1,-1
10738,B,B,"IFPUG 4+",1,Communication,Telecommunications,Integration,Enhancement,,3GL,TIBCO,172,7421,6085,4,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
10739,B,A,"IFPUG 4+",1,Communication,Telecommunications,"Online analysis and reporting",Enhancement,,,Unknown,153,4796,3952,6,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
10740,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Data Warehouse",Enhancement,Multi,3GL,Shell,58,1283,1052,5,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
10741,B,B,NESMA,1,Finance,,Communications,Enhancement,,4GL,Oracle,1775,8889,7111,13,5,,"Agile Development",-1,604334
10747,B,A,"IFPUG 4+",1,,,,Re-development,,,,249,2873,2873,4,-1,,,-1,-1
10748,B,B,NESMA,1,Communication,Communications,Business,"New Development",MF,3GL,PL/SQL,130,220,220,2,-1,Oracle,,7917,-1
10750,B,B,"IFPUG 4+",1,"Medical & Health Care","Medical and Health Care","not recorded",Enhancement,,,,16,812,812,11,20,,,-1,37344
10756,B,,COSMIC,1,Banking,Banking,"Financial transaction process/accounting","New Development",MF,3GL,COBOL,57,3535,3217,-1,-1,,,-1,-1
10757,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Online. eSales",Enhancement,Multi,,,76,1795,1472,9,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
10759,A,B,"IFPUG 4+",1,Government,Government,"Catalogue/register of things or eventsOnline analysis and reportingElectronic Data Interchange",Enhancement,Multi,3GL,C#,263,911,911,3,10,DB2,,-1,-1
10760,B,B,FiSMA,1,Insurance,Insurance,,Enhancement,MF,3GL,PL/I,140,983,698,2,-1,,,-1,-1
10762,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Customer relationship management",Enhancement,Multi,3GL,Java,231,224,184,9,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
10765,B,C,"IFPUG 4+",1,Financial,"Financial, Property & Business Services","Financial transaction process/accountingClient Server",Enhancement,Multi,4GL,,-1,37,37,3,-1,,,-1,-1
10768,B,B,NESMA,1,,,,Enhancement,Multi,4GL,UNIFACE,70,362,279,3,-1,,,-1,-1
10769,A,A,"IFPUG old",1,Government,"Public AdministrationAerospace / AutomotiveComputers & SoftwareInsurance","Executive Information System",Enhancement,PC,3GL,C,52,2496,2496,6,4,Raima,"Multifunctional TeamsRapid Application Development (RAD)",-1,-1
10774,B,C,"IFPUG 4+",1,"Electronics & Computers",Electronics,"Telecom & network management",Enhancement,MF,3GL,C,-1,65486,4584,-1,-1,Yes,,-1,-1
10775,B,B,FiSMA,1,Government,"Public Administration",,"New Development",Multi,3GL,Java,766,4160,4160,18,-1,,,-1,-1
10776,A,B,NESMA,1,Government,Other,,Enhancement,,3GL,Java,706,8276,7598,3,-1,,DevOps,-1,-1
10777,B,C,"IFPUG 4+",1,Financial,"Financial, Property & Business Services","Financial transaction process/accountingClient Server",Enhancement,Multi,4GL,,-1,197,197,1,-1,,,-1,-1
10778,B,B,"IFPUG 4+",1,Communication,Communications,"relatively complex application",Enhancement,Multi,4GL,,40,261,261,-1,-1,Interactive,"Waterfall (incl Linear Processing & SSADM)",-1,-1
10780,B,C,"IFPUG 4+",1,,,"Financial transaction process/accounting",Enhancement,Multi,3GL,Java,-1,290,290,4,-1,Interactive,"Waterfall (incl Linear Processing & SSADM)",-1,-1
10783,A,A,"IFPUG old",1,Banking,Banking,"Transaction/Production System",Enhancement,MR,3GL,COBOL,202,1171,1171,10,5,ENSCRIBE,,-1,-1
10784,B,B,NESMA,1,Mining,,Logistics,Enhancement,,3GL,Java,214,2559,2047,6,3,,"Agile Development",-1,157624
10788,B,B,"IFPUG 4+",3,Manufacturing,Manufacturing,"Production programming",Enhancement,MR,3GL,"Visual Basic",156,-1,642,5,-1,,,-1,-1
10791,B,A,"IFPUG 4+",1,,,,Enhancement,,,,51,417,417,3,5,,,-1,-1
10792,B,B,"IFPUG 4+",1,"Medical & Health Care","Medical and Health Care","not recorded",Enhancement,,,,26,5230,5230,8,52,,,-1,326997
10793,B,B,"IFPUG 4+",1,,,,"New Development",PC,4GL,Oracle,534,2960,2960,5,-1,Oracle,,-1,-1
10794,B,C,"IFPUG 4+",1,Manufacturing,Manufacturing,"Management Information System","New Development",MR,,,-1,3483,2612,-1,-1,Yes,,-1,-1
10796,B,A,"IFPUG 4+",1,,,,Enhancement,,,,100,878,878,7,-1,,,-1,-1
10801,B,B,NESMA,1,Insurance,Insurance,"Business Application","New Development",,4GL,Oracle,180,2011,1609,9,-1,,,-1,128720
10802,B,B,"IFPUG 4+",1,Communication,Communications,"relatively complex application",Enhancement,Multi,4GL,,31,578,578,-1,-1,Interactive,"Waterfall (incl Linear Processing & SSADM)",-1,-1
10803,B,B,NESMA,1,Government,Government,,"New development",,4GL,.Net,302,6508,4447,8,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
10819,B,B,FiSMA,1,Insurance,Insurance,,Enhancement,,3GL,PL/I,389,889,889,3,-1,,,-1,-1
10834,A,B,NESMA,1,Government,General,,Migration,,3GL,Java,167,2643,2090,3,-1,,"Agile Development",5052,-1
